name,image1,image2,price,link,product_type
RED SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/red-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691811250276.jpg?v=1728981410,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/red-soft-lounge-maxi-dress,tops
NAVY BLUE SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/navy-blue-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691646525540.jpg?v=1728982174,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/navy-blue-soft-lounge-maxi-dress,tops
SPRING GREEN RIBBED DRESS,https://www.bonkerscorner.com/cdn/shop/files/spring-green-ribbed-dress-xs-bonkerscorner-store-33695622594660.jpg?v=1728982280,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/spring-green-ribbed-dress,tops
BLACK TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_Black_dress05.jpg?v=1720174477,,₹999,https://www.bonkerscorner.com/collections/dress/products/black-tube-dress,tops
HOT PINK TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_Hot_pink_tube_07.jpg?v=1720174452,,₹999,https://www.bonkerscorner.com/collections/dress/products/hot-pink-tube-dress,tops
IVORY DREAMS CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/BonkersCorner29-09-2025-24858.jpg?v=1761628858,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/ivory-dreams-co-ord-set,tops
LIGHT BLUE STRIPED HIGH RISE PANT,https://www.bonkerscorner.com/cdn/shop/files/BonkersCorner29-09-2025-24790.jpg?v=1761567010,,"₹1,299",https://www.bonkerscorner.com/collections/dress/products/light-blue-striped-high-rise-pant,tops
AQUA RIPPLE KNITWEAR TOP,https://www.bonkerscorner.com/cdn/shop/files/Group4.png?v=1761563971,,₹999,https://www.bonkerscorner.com/collections/dress/products/aqua-ripple-knitwear-top,tops
SOLID KHAKI TEXTURED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/SHIRTS7.jpg?v=1761298287,,"₹1,599",https://www.bonkerscorner.com/collections/dress/products/solid-khaki-textured-shirt,tops
BONKERS ORIGINALS WHITE SOCKS,https://www.bonkerscorner.com/cdn/shop/files/SOCKS_2_4.jpg?v=1761112456,,₹349,https://www.bonkerscorner.com/collections/dress/products/bonkers-originals-white-crew-socks,tops
BONKERS ORIGINALS SOCKS,https://www.bonkerscorner.com/cdn/shop/files/SOCKS_2_2.jpg?v=1761112533,,₹349,https://www.bonkerscorner.com/collections/dress/products/bonkers-originals-socks,tops
MAXIMUM RED MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/Maximumredmaxidress_1.jpg?v=1751977273,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/maximum-red-maxi-dress,dresses
ECLIPSE BLACK MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/6_2c8c4881-29f6-4737-ac22-f86ebd3e375b.png?v=1752054306,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/eclipse-black-maxi-dress,dresses
STORMY MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/stormymaxidress_2.jpg?v=1752209320,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/stormy-maxi-dress,dresses
TRICON BLACK TENCEL MODAL TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Triconblacktencelmodaltubedress_3.jpg?v=1752057897,,"₹1,599",https://www.bonkerscorner.com/collections/dress/products/tricon-black-tencel-modal-tube-dress,dresses
SLATE GREY TENCEL MODAL TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Slate_grey_tencel_modal_tube_dress_2.jpg?v=1752040158,,"₹1,599",https://www.bonkerscorner.com/collections/dress/products/slate-grey-tencel-modal-tube-dress,dresses
CRIMSON HEAT TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Crimsonheattubedress_2.jpg?v=1751971152,,"₹1,599",https://www.bonkerscorner.com/collections/dress/products/crimson-heat-tube-dress,dresses
BROWN HIGHNECK POLYAMIDE BACKLESS DRESS,https://www.bonkerscorner.com/cdn/shop/files/brown-highneck-polyamide-backless-dress-xs-bonkerscorner-store-34150097256548.jpg?v=1728981110,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/brown-highneck-polyamide-backless-dress,dresses
OCEAN BLUE HIGHNECK POLYAMIDE BACKLESS DRESS,https://www.bonkerscorner.com/cdn/shop/files/ocean-blue-highneck-polyamide-backless-dress-xs-bonkerscorner-store-34149945835620.jpg?v=1728981350,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/ocean-blue-highneck-polyamide-backless-dress,dresses
BROWN SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/brown-soft-lounge-maxi-dress-xs-bonkerscorner-store-33708339200100.jpg?v=1728981175,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/brown-soft-lounge-maxi-dress,dresses
LILAC SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/lilac-soft-lounge-maxi-dress-xs-bonkerscorner-store-33708337561700.jpg?v=1728978423,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/lilac-soft-lounge-maxi-dress,dresses
BABY PINK SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/baby-pink-soft-lounge-maxi-dress-xs-bonkerscorner-store-33708335005796.jpg?v=1728981170,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/baby-pink-soft-lounge-maxi-dress,dresses
BLACK SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/black-soft-lounge-maxi-dress-xs-bonkerscorner-store-33692685140068.jpg?v=1728982194,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/black-soft-lounge-maxi-dress,dresses
GREY SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/grey-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691976499300.jpg?v=1728981421,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/grey-soft-lounge-maxi-dress,dresses
JADE SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/jade-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691974795364.jpg?v=1728980897,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/jade-soft-lounge-maxi-dress,dresses
RED SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/red-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691811250276.jpg?v=1728981410,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/red-soft-lounge-maxi-dress,dresses
NAVY BLUE SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/navy-blue-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691646525540.jpg?v=1728982174,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/navy-blue-soft-lounge-maxi-dress,dresses
SPRING GREEN RIBBED DRESS,https://www.bonkerscorner.com/cdn/shop/files/spring-green-ribbed-dress-xs-bonkerscorner-store-33695622594660.jpg?v=1728982280,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/spring-green-ribbed-dress,dresses
BLACK TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_Black_dress05.jpg?v=1720174477,,₹999,https://www.bonkerscorner.com/collections/dress/products/black-tube-dress,dresses
IVORY DREAMS CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/BonkersCorner29-09-2025-24858.jpg?v=1761628858,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/ivory-dreams-co-ord-set,tops
LIGHT BLUE STRIPED HIGH RISE PANT,https://www.bonkerscorner.com/cdn/shop/files/BonkersCorner29-09-2025-24790.jpg?v=1761567010,,"₹1,299",https://www.bonkerscorner.com/collections/dress/products/light-blue-striped-high-rise-pant,tops
AQUA RIPPLE KNITWEAR TOP,https://www.bonkerscorner.com/cdn/shop/files/Group4.png?v=1761563971,,₹999,https://www.bonkerscorner.com/collections/dress/products/aqua-ripple-knitwear-top,tops
SOLID KHAKI TEXTURED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/SHIRTS7.jpg?v=1761298287,,"₹1,599",https://www.bonkerscorner.com/collections/dress/products/solid-khaki-textured-shirt,tops
BONKERS ORIGINALS WHITE SOCKS,https://www.bonkerscorner.com/cdn/shop/files/SOCKS_2_4.jpg?v=1761112456,,₹349,https://www.bonkerscorner.com/collections/dress/products/bonkers-originals-white-crew-socks,tops
BONKERS ORIGINALS SOCKS,https://www.bonkerscorner.com/cdn/shop/files/SOCKS_2_2.jpg?v=1761112533,,₹349,https://www.bonkerscorner.com/collections/dress/products/bonkers-originals-socks,tops
IVORY DREAMS CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/BonkersCorner29-09-2025-24858.jpg?v=1761628858,,"₹1,799",https://www.bonkerscorner.com/collections/co-ord-sets/products/ivory-dreams-co-ord-set,co-ords
SAMARA BLACK CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/SamaraBlackCo-ordSet_3.jpg?v=1761628835,,"₹1,799",https://www.bonkerscorner.com/collections/co-ord-sets/products/samara,co-ords
MOCHI SET,https://www.bonkerscorner.com/cdn/shop/files/mochi-set-xs-bonkerscorner-store-33685268824164.jpg?v=1728983975,,"₹1,899",https://www.bonkerscorner.com/collections/co-ord-sets/products/mochi-set,co-ords
