name,image,price,product_link,product_type
Tapered Fit Pure Cotton Lightweight Cargo Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6714T_F3_X_EC_0","₹1,599.00",/tapered-fit-pure-cotton-lightweight-cargo-trousers/p/P60635071.html,jeans
Regular Fit Linen Blend Stretch Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5363I_F3_X_EC_0","₹1,649.00",/regular-fit-linen-blend-stretch-chinos/p/P60634738.html,jeans
Elasticated Waist Shorter Length Stretch Shorts',"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5507M_Y0_X_EC_0",₹999.00,/elasticated-waist-shorter-length-stretch-shorts/p/P60675035.html,jeans
Straight Fit Denim Cargo Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1626M_E1_X_EC_0","₹1,999.00",/straight-fit-denim-cargo-jeans/p/P60634445.html,jeans
Cotton Rich Straight Leg Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_1590M_VP_X_EC_90","₹1,499.00",/cotton-rich-straight-leg-joggers/p/P60506118.html,jeans
Zip Off Trekking Trousers with Stormwear™,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7067M_V0_X_EC_0","₹2,699.00",/zip-off-trekking-trousers-with-stormwear%E2%84%A2/p/P60608884.html,jeans
Elasticated Waist Ripstop Cargo Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6091S_KH_X_EC_0","₹1,749.00",/elasticated-waist-ripstop-cargo-trousers/p/P60608651.html,jeans
Drawstring Pure Cotton Straight Leg Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_1569M_DP_X_EC_0","₹2,499.00",/drawstring-pure-cotton-straight-leg-joggers/p/P60580996.html,jeans
Regular Fit Luxury Corduroy Trouser,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7500M_AJ_X_EC_0","₹3,149.00",/regular-fit-luxury-corduroy-trouser/p/P60607177.html,jeans
Slim Fit Cotton Rich Solid Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_03_T17_6601I_DP_X_EC_0","₹1,249.00",/slim-fit-cotton-rich-solid-trousers/p/P60577268.html,jeans
