name,image1,image2,price,link,product_type
GREY WEAR A HUG OVERSIZED HOODIE,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_grey_hoodie_10.jpg?v=1739777375,,"₹1,899",https://www.bonkerscorner.com/collections/hoodies-for-men/products/grey-wear-a-hug-oversized-hoodie,hoodies
CLOUDY WEAR A HUG OVERSIZED HOODIE,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_cloudy_hoodie_1.jpg?v=1739777865,,"₹1,899",https://www.bonkerscorner.com/collections/hoodies-for-men/products/cloudy-wear-a-hug-oversized-hoodie,hoodies
BOTTLE GREEN WEAR A HUG OVERSIZED HOODIE,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_bottle_green_wear_ahug_oversized_hoodie01_4.jpg?v=1733371784,,"₹1,899",https://www.bonkerscorner.com/collections/hoodies-for-men/products/bottle-green-wear-a-hug-oversized-hoodie-1,hoodies
DEEP SEA WEAR A HUG OVERSIZED HOODIE,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_deep_sea_blue_wear_a_hug_oversized_hoodie_3.jpg?v=1733484466,,"₹1,899",https://www.bonkerscorner.com/collections/hoodies-for-men/products/deep-sea-wear-a-hug-oversized-hoodie,hoodies
FUEL UP HOODIE,https://www.bonkerscorner.com/cdn/shop/files/white-hoodie-pb-back.gif?v=1733121687,,"₹2,199",https://www.bonkerscorner.com/collections/hoodies-for-men/products/fuel-up-hoodie-2,hoodies
STITCH HEAVYWEIGHT HOODIE,https://www.bonkerscorner.com/cdn/shop/files/stitch-heavyweight-hoodie-xs-bonkerscorner-store-33690541424740.jpg?v=1728981339,,"₹1,999",https://www.bonkerscorner.com/collections/hoodies-for-men/products/stitch-heavyweight-hoodie-1,hoodies
GRAPHITE PINSTRIPE FULL SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/GraphitePinstripeFullSleeveShirt6.jpg?v=1766570335,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/graphite-pinstripe-full-sleeve-shirt,shirts
FROST PINSTRIP FULL SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/FrostPinstripeFullSleeveShirt6.jpg?v=1766730722,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/frost-pinstrip-full-sleeve-shirt,shirts
ASH CABANA FULL SLEEVE STRIPED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/AshCabanaFullSleeveStripedShirt_5.jpg?v=1764142929,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/ash-cabana-full-sleeve-striped-shirt,shirts
PINK VINTAGE STRIPE FULL SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/PinkVintageStripeFullSleeveShirtjpg_13.jpg?v=1764142579,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/pink-vintage-stripe-full-sleeve-shirt,shirts
