name,image,price
Mesh Jersey Printed Mini Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_8526_Y4_X_EC_0","₹1,490.00"
Pure Cotton Textured Midi Knitted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3799U_NZ_X_EC_0","₹2,790.00"
Pure Cotton Strappy Midi Cami Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6120_Z0_X_EC_0","₹2,190.00"
Pure Cotton Embroidered V-Neck Mini Beach Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0874_P6_X_EC_0","₹1,990.00"
Printed V-Neck Mini Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3152_ZZ_X_EC_0",₹990.00
Cotton Rich Textured V-Neck Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3462_Y0_X_EC_0","₹2,190.00"
Jersey Round Neck Midi Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1821_F0_X_EC_0","₹1,990.00"
Cupro Blend Printed Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3776U_E4_X_EC_0","₹1,990.00"
Sparkly V-Neck Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_5058_Y0_X_EC_0","₹2,490.00"
Puff Sleeve Knee Length Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1766_VX_X_EC_0","₹2,390.00"
Cotton Blend Textured Midi Drop Waist Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6249_Y0_X_EC_0","₹1,990.00"
Floral Button Front Midi Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6199_F4_X_EC_0","₹1,590.00"
Linen Rich Embroidered Tie Waist Midi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0687_Y0_X_EC_0","₹2,490.00"
Cotton Rich Textured Tie Neck Mini Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0863_NB_X_EC_0","₹2,990.00"
V-Neck Midaxi Slip Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3811U_S7_X_EC_0","₹2,990.00"
Jersey Printed Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6169_N4_X_EC_0","₹1,190.00"
Denim V-Neck Puff Sleeve Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_7035X_HP_X_EC_0","₹1,590.00"
Printed Bardot Midaxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_7794_J4_X_EC_0",₹990.00
Cotton Rich Ribbed Midi Bodycon Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6272_LX_X_EC_0",₹790.00
Floral Tie Neck Midaxi Relaxed Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1729_Y8_X_EC_0","₹2,490.00"
Jersey High Neck Midi T-Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0810_Y0_X_EC_0",₹990.00
